VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
736, 12019, -10.38264,  8.38315, -16.00973, -0.00366, -0.99995,  0.00898,  0.80792,  0.96721,  0.80792,  0.96721
737, 12015, -10.33343,  8.08534, -16.77352, -0.00366, -0.99995,  0.00898,  0.80792,  0.92073,  0.80792,  0.92073
738, 12018, -8.48949,  8.38315, -16.65472, -0.00366, -0.99995,  0.00898,  0.69569,  0.92075,  0.69569,  0.92075
739, 12020, -8.5387,  8.08806, -15.89094, -0.00366, -0.99995,  0.00898,  0.69565,  0.9671,  0.69565,  0.9671
740, 12019, -10.38264,  8.38315, -16.00973, -0.00366, -0.99995,  0.00898,  0.80792,  0.96721,  0.80792,  0.96721
741, 12020, -8.5387,  8.08806, -15.89094, -0.00366, -0.99995,  0.00898,  0.69565,  0.9671,  0.69565,  0.9671
742, 12021, -9.87735,  8.15474, -15.43486, -0.00366, -0.99995,  0.00898,  0.77501,  0.99997,  0.77501,  0.99997
743, 12019, -10.38264,  8.38315, -16.00973, -0.00366, -0.99995,  0.00898,  0.80792,  0.96721,  0.80792,  0.96721
744, 12020, -8.5387,  8.08806, -15.89094, -0.00366, -0.99995,  0.00898,  0.69565,  0.9671,  0.69565,  0.9671
745, 12022, -9.11357,  8.38315, -15.38566, -0.00366, -0.99995,  0.00898,  0.72853,  1.00,  0.72853,  1.00
746, 12021, -9.87735,  8.15474, -15.43486, -0.00366, -0.99995,  0.00898,  0.77501,  0.99997,  0.77501,  0.99997
747, 12023, -8.48629,  5.0195, -17.55684,  0.36399,  0.39549, -0.84327,  0.80461,  0.00,  0.80461,  0.00
748, 12024, -9.6304,  5.40528, -17.86976,  0.36399,  0.39549, -0.84327,  0.75612,  0.04766,  0.75612,  0.04766
749, 12025, -9.43606,  8.5048, -16.33223,  0.36399,  0.39549, -0.84327,  0.87983,  0.21747,  0.87983,  0.21747
750, 12026, -10.66068,  5.02935, -17.28201,  0.00885, -0.99993, -0.00792,  0.3697,  0.57735,  0.3697,  0.57735
751, 12027, -9.6304,  5.40528, -17.86976,  0.00885, -0.99993, -0.00792,  0.31876,  0.52657,  0.31876,  0.52657
752, 12028, -8.48629,  5.0195, -17.55684,  0.00885, -0.99993, -0.00792,  0.2467,  0.52648,  0.2467,  0.52648
753, 12028, -8.48629,  5.0195, -17.55684,  0.00885, -0.99993, -0.00792,  0.2467,  0.52648,  0.2467,  0.52648
754, 12029, -7.89854,  5.40528, -16.52656,  0.00885, -0.99993, -0.00792,  0.19574,  0.57742,  0.19574,  0.57742
755, 12026, -10.66068,  5.02935, -17.28201,  0.00885, -0.99993, -0.00792,  0.3697,  0.57735,  0.3697,  0.57735
756, 12029, -7.89854,  5.40528, -16.52656,  0.00885, -0.99993, -0.00792,  0.19574,  0.57742,  0.19574,  0.57742
757, 12030, -10.97359,  5.40528, -16.13789,  0.00885, -0.99993, -0.00792,  0.3697,  0.64938,  0.3697,  0.64938
758, 12026, -10.66068,  5.02935, -17.28201,  0.00885, -0.99993, -0.00792,  0.3697,  0.57735,  0.3697,  0.57735
759, 12029, -7.89854,  5.40528, -16.52656,  0.00885, -0.99993, -0.00792,  0.19574,  0.57742,  0.19574,  0.57742
760, 12031, -8.21145,  5.0426, -15.38245,  0.00885, -0.99993, -0.00792,  0.19573,  0.64928,  0.19573,  0.64928
761, 12030, -10.97359,  5.40528, -16.13789,  0.00885, -0.99993, -0.00792,  0.3697,  0.64938,  0.3697,  0.64938
762, 12031, -8.21145,  5.0426, -15.38245,  0.00885, -0.99993, -0.00792,  0.19573,  0.64928,  0.19573,  0.64928
763, 12032, -10.38584,  4.94708, -15.10761,  0.00885, -0.99993, -0.00792,  0.31874,  0.70013,  0.31874,  0.70013
764, 12030, -10.97359,  5.40528, -16.13789,  0.00885, -0.99993, -0.00792,  0.3697,  0.64938,  0.3697,  0.64938
765, 12031, -8.21145,  5.0426, -15.38245,  0.00885, -0.99993, -0.00792,  0.19573,  0.64928,  0.19573,  0.64928
766, 12033, -9.24173,  5.40528, -14.7947,  0.00885, -0.99993, -0.00792,  0.24669,  0.70023,  0.24669,  0.70023
767, 12032, -10.38584,  4.94708, -15.10761,  0.00885, -0.99993, -0.00792,  0.31874,  0.70013,  0.31874,  0.70013
768, 1314, -11.08909,  3.61155, -15.62398, -0.54767,  0.39676,  0.73664,  0.09132,  0.81034,  0.09132,  0.81034
769, 1313, -10.10412,  3.18613, -14.66255, -0.54767,  0.39676,  0.73664,  0.16835,  0.84815,  0.16835,  0.84815
770, 1308, -9.43606,  7.20829, -16.33223, -0.54767,  0.39676,  0.73664,  0.16835,  0.58155,  0.16835,  0.58155
771, 1315, -11.10574,  3.10082, -17.00029, -0.91016,  0.39184, -0.1344,  0.60396,  0.49874,  0.60396,  0.49874
772, 12034, -11.08909,  3.61155, -15.62398, -0.91016,  0.39184, -0.1344,  0.54681,  0.55953,  0.54681,  0.55953
773, 12035, -9.43606,  7.20829, -16.33223, -0.91016,  0.39184, -0.1344,  0.69184,  0.75541,  0.69184,  0.75541
774, 1312, -8.72781,  3.61155, -14.6792,  0.7463,  0.39364,  0.53674,  0.62628,  0.27244,  0.62628,  0.27244
775, 1311, -7.76639,  3.13183, -15.66417,  0.7463,  0.39364,  0.53674,  0.54681,  0.27393,  0.54681,  0.27393
776, 12036, -9.43606,  7.20829, -16.33223,  0.7463,  0.39364,  0.53674,  0.69565,  0.49874,  0.69565,  0.49874
777, 12037, -7.76639,  3.13183, -15.66417,  0.91056,  0.39364,  0.12619,  0.17515,  0.3123,  0.17515,  0.3123
778, 1310, -7.78303,  3.61155, -17.04048,  0.91056,  0.39364,  0.12619,  0.11796,  0.34706,  0.11796,  0.34706
779, 12038, -9.43606,  7.20829, -16.33223,  0.91056,  0.39364,  0.12619,  0.17515,  0.58155,  0.17515,  0.58155
780, 12039, -7.78303,  3.61155, -17.04048,  0.55621,  0.39916, -0.72891,  0.11796,  0.34706,  0.11796,  0.34706
781, 1309, -8.76801,  3.22839, -18.00191,  0.55621,  0.39916, -0.72891,  0.03351,  0.35836,  0.03351,  0.35836
782, 12040, -9.43606,  7.20829, -16.33223,  0.55621,  0.39916, -0.72891,  0.17515,  0.58155,  0.17515,  0.58155
783, 12041, -8.76801,  3.22839, -18.00191,  0.1001,  0.39916, -0.9114,  0.03351,  0.35836,  0.03351,  0.35836
784, 1316, -10.14432,  3.61155, -17.98526,  0.1001,  0.39916, -0.9114,  0.00,  0.41565,  0.00,  0.41565
785, 12042, -9.43606,  7.20829, -16.33223,  0.1001,  0.39916, -0.9114,  0.17515,  0.58155,  0.17515,  0.58155
786, 12043, -10.10412,  3.18613, -14.66255, -0.11162,  0.39676,  0.91111,  0.69565,  0.23258,  0.69565,  0.23258
787, 12044, -8.72781,  3.61155, -14.6792, -0.11162,  0.39676,  0.91111,  0.62628,  0.27244,  0.62628,  0.27244
788, 12045, -9.43606,  7.20829, -16.33223, -0.11162,  0.39676,  0.91111,  0.69565,  0.49874,  0.69565,  0.49874
789, 12046, -10.14432,  3.61155, -17.98526, -0.75167,  0.39184, -0.53052,  0.69184,  0.5118,  0.69184,  0.5118
790, 12047, -11.10574,  3.10082, -17.00029, -0.75167,  0.39184, -0.53052,  0.60396,  0.49874,  0.60396,  0.49874
791, 12048, -9.43606,  7.20829, -16.33223, -0.75167,  0.39184, -0.53052,  0.69184,  0.75541,  0.69184,  0.75541
792, 12049, -10.14432,  3.61155, -17.98526,  0.00619, -0.99997, -0.00385,  0.57144,  0.00012,  0.57144,  0.00012
793, 12050, -8.76801,  3.22839, -18.00191,  0.00619, -0.99997, -0.00385,  0.48779,  0.00,  0.48779,  0.00
794, 12051, -7.78303,  3.61155, -17.04048,  0.00619, -0.99997, -0.00385,  0.42867,  0.05908,  0.42867,  0.05908
795, 12051, -7.78303,  3.61155, -17.04048,  0.00619, -0.99997, -0.00385,  0.42867,  0.05908,  0.42867,  0.05908
796, 12052, -11.10574,  3.10082, -17.00029,  0.00619, -0.99997, -0.00385,  0.6305,  0.05907,  0.6305,  0.05907
797, 12049, -10.14432,  3.61155, -17.98526,  0.00619, -0.99997, -0.00385,  0.57144,  0.00012,  0.57144,  0.00012
798, 12051, -7.78303,  3.61155, -17.04048,  0.00619, -0.99997, -0.00385,  0.42867,  0.05908,  0.42867,  0.05908
799, 12053, -7.76639,  3.13183, -15.66417,  0.00619, -0.99997, -0.00385,  0.42859,  0.14245,  0.42859,  0.14245
800, 12052, -11.10574,  3.10082, -17.00029,  0.00619, -0.99997, -0.00385,  0.6305,  0.05907,  0.6305,  0.05907
801, 12053, -7.76639,  3.13183, -15.66417,  0.00619, -0.99997, -0.00385,  0.42859,  0.14245,  0.42859,  0.14245
802, 12054, -11.08909,  3.61155, -15.62398,  0.00619, -0.99997, -0.00385,  0.6305,  0.14265,  0.6305,  0.14265
803, 12052, -11.10574,  3.10082, -17.00029,  0.00619, -0.99997, -0.00385,  0.6305,  0.05907,  0.6305,  0.05907
804, 12053, -7.76639,  3.13183, -15.66417,  0.00619, -0.99997, -0.00385,  0.42859,  0.14245,  0.42859,  0.14245
805, 12055, -8.72781,  3.61155, -14.6792,  0.00619, -0.99997, -0.00385,  0.48772,  0.20161,  0.48772,  0.20161
806, 12054, -11.08909,  3.61155, -15.62398,  0.00619, -0.99997, -0.00385,  0.6305,  0.14265,  0.6305,  0.14265
807, 12055, -8.72781,  3.61155, -14.6792,  0.00619, -0.99997, -0.00385,  0.48772,  0.20161,  0.48772,  0.20161
808, 12056, -10.10412,  3.18613, -14.66255,  0.00619, -0.99997, -0.00385,  0.57131,  0.20155,  0.57131,  0.20155
809, 12054, -11.08909,  3.61155, -15.62398,  0.00619, -0.99997, -0.00385,  0.6305,  0.14265,  0.6305,  0.14265
810, 1323, -11.5104,  1.37766, -16.33223, -0.8907,  0.39467,  0.2256,  0.19573,  0.52648,  0.19573,  0.52648
811, 1322, -10.90284,  1.91037, -14.86545, -0.8907,  0.39467,  0.2256,  0.28958,  0.51032,  0.28958,  0.51032
812, 1317, -9.43606,  6.05903, -16.33223, -0.8907,  0.39467,  0.2256,  0.29582,  0.23258,  0.29582,  0.23258
813, 1324, -10.90284,  1.91037, -17.799, -0.8907,  0.39467, -0.2256,  0.44986,  0.51183,  0.44986,  0.51183
814, 12057, -11.5104,  1.37766, -16.33223, -0.8907,  0.39467, -0.2256,  0.54681,  0.53084,  0.54681,  0.53084
815, 12058, -9.43606,  6.05903, -16.33223, -0.8907,  0.39467, -0.2256,  0.46058,  0.23258,  0.46058,  0.23258
816, 1321, -9.43606,  1.49537, -14.2579,  0.25165,  0.40048,  0.88107,  0.09132,  0.58155,  0.09132,  0.58155
817, 1320, -7.96929,  1.91037, -14.86546,  0.25165,  0.40048,  0.88107,  0.00,  0.62117,  0.00,  0.62117
818, 12059, -9.43606,  6.05903, -16.33223,  0.25165,  0.40048,  0.88107,  0.09132,  0.88083,  0.09132,  0.88083
819, 12060, -7.96929,  1.91037, -14.86546,  0.89823,  0.38954,  0.20355,  0.00,  0.19256,  0.00,  0.19256
820, 1319, -7.36173,  1.27587, -16.33223,  0.89823,  0.38954,  0.20355,  0.02449,  0.2659,  0.02449,  0.2659
821, 12061, -9.43606,  6.05903, -16.33223,  0.89823,  0.38954,  0.20355,  0.19573,  0.00,  0.19573,  0.00
822, 12062, -7.36173,  1.27587, -16.33223,  0.89823,  0.38954, -0.20355,  0.02449,  0.2659,  0.02449,  0.2659
823, 1318, -7.96929,  1.91037, -17.799,  0.89823,  0.38954, -0.20355,  0.1214,  0.26771,  0.1214,  0.26771
824, 12063, -9.43606,  6.05903, -16.33223,  0.89823,  0.38954, -0.20355,  0.19573,  0.00,  0.19573,  0.00
825, 12064, -7.96929,  1.91037, -17.799,  0.21798,  0.39292, -0.89336,  0.1214,  0.26771,  0.1214,  0.26771
826, 1325, -9.43606,  1.3427, -18.40656,  0.21798,  0.39292, -0.89336,  0.19573,  0.3123,  0.19573,  0.3123
827, 12065, -9.43606,  6.05903, -16.33223,  0.21798,  0.39292, -0.89336,  0.19573,  0.00,  0.19573,  0.00
828, 12066, -10.90284,  1.91037, -14.86545, -0.25165,  0.40048,  0.88107,  0.28958,  0.51032,  0.28958,  0.51032
829, 12067, -9.43606,  1.49537, -14.2579, -0.25165,  0.40048,  0.88107,  0.3734,  0.52648,  0.3734,  0.52648
830, 12068, -9.43606,  6.05903, -16.33223, -0.25165,  0.40048,  0.88107,  0.29582,  0.23258,  0.29582,  0.23258
831, 12069, -9.43606,  1.3427, -18.40656, -0.21798,  0.39292, -0.89337,  0.3734,  0.53084,  0.3734,  0.53084
832, 12070, -10.90284,  1.91037, -17.799, -0.21798,  0.39292, -0.89337,  0.44986,  0.51183,  0.44986,  0.51183
833, 12071, -9.43606,  6.05903, -16.33223, -0.21798,  0.39292, -0.89337,  0.46058,  0.23258,  0.46058,  0.23258
834, 12072, -10.90284,  1.91037, -17.799, -0.01227, -0.99976,  0.0184,  0.19574,  0.16437,  0.19574,  0.16437
835, 12073, -9.43606,  1.3427, -18.40656, -0.01227, -0.99976,  0.0184,  0.26394,  0.23258,  0.26394,  0.23258
836, 12074, -7.96929,  1.91037, -17.799, -0.01227, -0.99976,  0.0184,  0.3604,  0.23244,  0.3604,  0.23244
837, 12074, -7.96929,  1.91037, -17.799, -0.01227, -0.99976,  0.0184,  0.3604,  0.23244,  0.3604,  0.23244
838, 12075, -11.5104,  1.37766, -16.33223, -0.01227, -0.99976,  0.0184,  0.19573,  0.06821,  0.19573,  0.06821
839, 12072, -10.90284,  1.91037, -17.799, -0.01227, -0.99976,  0.0184,  0.19574,  0.16437,  0.19574,  0.16437
840, 12074, -7.96929,  1.91037, -17.799, -0.01227, -0.99976,  0.0184,  0.3604,  0.23244,  0.3604,  0.23244
841, 12076, -7.36173,  1.27587, -16.33223, -0.01227, -0.99976,  0.0184,  0.42859,  0.1645,  0.42859,  0.1645
842, 12075, -11.5104,  1.37766, -16.33223, -0.01227, -0.99976,  0.0184,  0.19573,  0.06821,  0.19573,  0.06821
843, 12076, -7.36173,  1.27587, -16.33223, -0.01227, -0.99976,  0.0184,  0.42859,  0.1645,  0.42859,  0.1645
844, 12077, -10.90284,  1.91037, -14.86545, -0.01227, -0.99976,  0.0184,  0.26393,  0.00,  0.26393,  0.00
845, 12075, -11.5104,  1.37766, -16.33223, -0.01227, -0.99976,  0.0184,  0.19573,  0.06821,  0.19573,  0.06821
846, 12076, -7.36173,  1.27587, -16.33223, -0.01227, -0.99976,  0.0184,  0.42859,  0.1645,  0.42859,  0.1645
847, 12078, -7.96929,  1.91037, -14.86546, -0.01227, -0.99976,  0.0184,  0.42859,  0.06807,  0.42859,  0.06807
848, 12077, -10.90284,  1.91037, -14.86545, -0.01227, -0.99976,  0.0184,  0.26393,  0.00,  0.26393,  0.00
849, 12078, -7.96929,  1.91037, -14.86546, -0.01227, -0.99976,  0.0184,  0.42859,  0.06807,  0.42859,  0.06807
850, 12079, -9.43606,  1.49537, -14.2579, -0.01227, -0.99976,  0.0184,  0.36038,  0.00009,  0.36038,  0.00009
851, 12077, -10.90284,  1.91037, -14.86545, -0.01227, -0.99976,  0.0184,  0.26393,  0.00,  0.26393,  0.00
852, 1380, -15.99481,  4.36351, -11.51294, -0.84422,  0.39614, -0.36105,  0.68172,  0.21772,  0.68172,  0.21772
853, 1379, -16.30772,  4.73944, -10.36882, -0.84422,  0.39614, -0.36105,  0.75612,  0.21003,  0.75612,  0.21003
854, 1374, -14.77019,  7.83896, -10.56316, -0.84422,  0.39614, -0.36105,  0.75612,  0.00,  0.75612,  0.00
855, 1357, -14.11763,  5.84005, -11.68198,  0.26778,  0.39158, -0.88032,  0.87781,  0.74266,  0.87781,  0.74266
856, 1371, -15.09989,  6.2111, -11.81571,  0.26778,  0.39158, -0.88032,  0.84106,  0.78392,  0.84106,  0.78392
857, 1356, -14.77019,  8.80154, -10.56316,  0.26778,  0.39158, -0.88032,  0.94103,  0.92753,  0.94103,  0.92753
858, 1358, -14.32891,  7.4502, -11.46052,  0.19552,  0.3936, -0.89825,  0.11119,  0.87087,  0.11119,  0.87087
859, 1360, -15.09269,  7.71731, -11.50973,  0.19552,  0.3936, -0.89825,  0.09132,  0.90621,  0.09132,  0.90621
860, 1373, -14.77019,  9.71731, -10.56316,  0.19552,  0.3936, -0.89825,  0.18899,  0.99901,  0.18899,  0.99901
861, 1381, -14.96453,  4.73944, -12.10068, -0.55976,  0.39614, -0.72784,  0.6305,  0.16849,  0.6305,  0.16849
862, 12150, -15.99481,  4.36351, -11.51294, -0.55976,  0.39614, -0.72784,  0.68172,  0.21772,  0.68172,  0.21772
863, 12151, -14.77019,  7.83896, -10.56316, -0.55976,  0.39614, -0.72784,  0.75612,  0.00,  0.75612,  0.00
864, 1359, -13.51763,  6.2111, -10.89285,  0.63441,  0.39158, -0.66648,  0.94103,  0.75321,  0.94103,  0.75321
865, 12152, -14.11763,  5.84005, -11.68198,  0.63441,  0.39158, -0.66648,  0.87781,  0.74266,  0.87781,  0.74266
866, 12153, -14.77019,  8.80154, -10.56316,  0.63441,  0.39158, -0.66648,  0.94103,  0.92753,  0.94103,  0.92753
867, 12154, -15.09269,  7.71731, -11.50973, -0.71356,  0.39039, -0.58174,  0.99995,  0.15921,  0.99995,  0.15921
868, 1362, -15.66756,  7.41951, -11.00444, -0.71356,  0.39039, -0.58174,  0.95125,  0.15119,  0.95125,  0.15119
869, 12155, -14.77019,  9.71731, -10.56316, -0.71356,  0.39039, -0.58174,  0.99995,  0.29477,  0.99995,  0.29477
870, 1378, -15.71997,  4.28124, -9.33854, -0.38511,  0.39062,  0.83613,  0.42098,  0.53084,  0.42098,  0.53084
871, 1377, -14.57585,  4.73944, -9.02563, -0.38511,  0.39062,  0.83613,  0.3734,  0.58262,  0.3734,  0.58262
872, 12156, -14.77019,  7.83896, -10.56316, -0.38511,  0.39062,  0.83613,  0.49718,  0.75238,  0.49718,  0.75238
873, 1361, -13.65137,  5.84961, -9.9106,  0.88101,  0.39235,  0.26435,  0.8722,  0.55718,  0.8722,  0.55718
874, 12157, -13.51763,  6.2111, -10.89285,  0.88101,  0.39235,  0.26435,  0.84421,  0.59164,  0.84421,  0.59164
875, 12158, -14.77019,  8.80154, -10.56316,  0.88101,  0.39235,  0.26435,  0.93129,  0.7423,  0.93129,  0.7423
876, 12159, -15.66756,  7.41951, -11.00444, -0.89639,  0.39039, -0.20996,  0.95125,  0.15119,  0.95125,  0.15119
877, 1364, -15.71676,  7.71731, -10.24066, -0.89639,  0.39039, -0.20996,  0.91868,  0.18615,  0.91868,  0.18615
878, 12160, -14.77019,  9.71731, -10.56316, -0.89639,  0.39039, -0.20996,  0.99995,  0.29477,  0.99995,  0.29477
879, 12161, -14.57585,  4.73944, -9.02563,  0.55624,  0.39702,  0.73005,  0.30839,  0.71107,  0.30839,  0.71107
880, 1376, -13.54558,  4.37677, -9.61338,  0.55624,  0.39702,  0.73005,  0.23517,  0.70023,  0.23517,  0.70023
881, 12162, -14.77019,  7.83896, -10.56316,  0.55624,  0.39702,  0.73005,  0.30839,  0.91575,  0.30839,  0.91575
882, 1363, -14.4405,  6.2111, -9.3106,  0.66383,  0.39235,  0.6367,  0.93129,  0.5717,  0.93129,  0.5717
883, 12163, -13.65137,  5.84961, -9.9106,  0.66383,  0.39235,  0.6367,  0.8722,  0.55718,  0.8722,  0.55718
884, 12164, -14.77019,  8.80154, -10.56316,  0.66383,  0.39235,  0.6367,  0.93129,  0.7423,  0.93129,  0.7423
885, 12165, -15.71676,  7.71731, -10.24066, -0.60506,  0.3976,  0.6898,  0.49718,  0.658,  0.49718,  0.658
886, 1366, -15.21148,  7.4889, -9.66579, -0.60506,  0.3976,  0.6898,  0.54075,  0.67847,  0.54075,  0.67847
887, 12166, -14.77019,  9.71731, -10.56316, -0.60506,  0.3976,  0.6898,  0.54075,  0.53084,  0.54075,  0.53084
888, 12167, -13.54558,  4.37677, -9.61338,  0.84549,  0.39702,  0.35709,  0.23517,  0.70023,  0.23517,  0.70023
889, 1375, -13.23266,  4.73944, -10.7575,  0.84549,  0.39702,  0.35709,  0.19573,  0.73906,  0.19573,  0.73906
890, 12168, -14.77019,  7.83896, -10.56316,  0.84549,  0.39702,  0.35709,  0.30839,  0.91575,  0.30839,  0.91575
891, 1365, -15.42275,  5.88515, -9.44434, -0.25143,  0.3952,  0.88351,  0.58413,  0.75541,  0.58413,  0.75541
892, 12169, -14.4405,  6.2111, -9.3106, -0.25143,  0.3952,  0.88351,  0.54681,  0.79415,  0.54681,  0.79415
893, 12170, -14.77019,  8.80154, -10.56316, -0.25143,  0.3952,  0.88351,  0.64688,  0.93771,  0.64688,  0.93771
894, 12171, -15.21148,  7.4889, -9.66579, -0.17691,  0.39759,  0.90035,  0.91868,  0.1235,  0.91868,  0.1235
895, 1368, -14.44769,  7.71731, -9.61659, -0.17691,  0.39759,  0.90035,  0.96147,  0.12587,  0.96147,  0.12587
896, 12172, -14.77019,  9.71731, -10.56316, -0.17691,  0.39759,  0.90035,  1.00,  0.00,  1.00,  0.00
897, 12173, -13.23266,  4.73944, -10.7575,  0.72618,  0.39549, -0.56236,  0.87983,  0.00828,  0.87983,  0.00828
898, 1382, -13.82041,  4.35366, -11.78777,  0.72618,  0.39549, -0.56236,  0.80461,  0.00,  0.80461,  0.00
899, 12174, -14.77019,  7.83896, -10.56316,  0.72618,  0.39549, -0.56236,  0.87983,  0.21747,  0.87983,  0.21747
900, 1367, -16.02275,  6.2111, -10.23346, -0.64523,  0.3952,  0.65383,  0.64688,  0.76337,  0.64688,  0.76337
901, 12175, -15.42275,  5.88515, -9.44434, -0.64523,  0.3952,  0.65383,  0.58413,  0.75541,  0.58413,  0.75541
902, 12176, -14.77019,  8.80154, -10.56316, -0.64523,  0.3952,  0.65383,  0.64688,  0.93771,  0.64688,  0.93771
903, 12177, -14.44769,  7.71731, -9.61659,  0.71267,  0.39068,  0.58265,  0.96147,  0.12587,  0.96147,  0.12587
904, 1370, -13.87283,  7.42222, -10.12187,  0.71267,  0.39068,  0.58265,  1.00,  0.15119,  1.00,  0.15119
905, 12178, -14.77019,  9.71731, -10.56316,  0.71267,  0.39068,  0.58265,  1.00,  0.00,  1.00,  0.00
906, 1369, -15.88901,  5.8646, -11.21572, -0.88208,  0.39356, -0.25892,  0.4173,  0.75238,  0.4173,  0.75238
907, 12179, -16.02275,  6.2111, -10.23346, -0.88208,  0.39356, -0.25892,  0.3734,  0.7959,  0.3734,  0.7959
908, 12180, -14.77019,  8.80154, -10.56316, -0.88208,  0.39356, -0.25892,  0.47896,  0.93642,  0.47896,  0.93642
909, 12181, -15.09989,  6.2111, -11.81571, -0.65964,  0.39356, -0.6403,  0.47896,  0.76078,  0.47896,  0.76078
910, 12182, -15.88901,  5.8646, -11.21572, -0.65964,  0.39356, -0.6403,  0.4173,  0.75238,  0.4173,  0.75238
911, 12183, -14.77019,  8.80154, -10.56316, -0.65964,  0.39356, -0.6403,  0.47896,  0.93642,  0.47896,  0.93642
912, 12184, -13.87283,  7.42222, -10.12187,  0.89656,  0.39068,  0.2087,  0.18899,  0.84815,  0.18899,  0.84815
913, 1372, -13.82362,  7.71731, -10.88566,  0.89656,  0.39068,  0.2087,  0.15987,  0.86781,  0.15987,  0.86781
914, 12185, -14.77019,  9.71731, -10.56316,  0.89656,  0.39068,  0.2087,  0.18899,  0.99901,  0.18899,  0.99901
915, 12186, -16.30772,  4.73944, -10.36882, -0.71401,  0.39062,  0.58104,  0.49718,  0.54317,  0.49718,  0.54317
916, 12187, -15.71997,  4.28124, -9.33854, -0.71401,  0.39062,  0.58104,  0.42098,  0.53084,  0.42098,  0.53084
917, 12188, -14.77019,  7.83896, -10.56316, -0.71401,  0.39062,  0.58104,  0.49718,  0.75238,  0.49718,  0.75238
918, 12189, -15.88901,  5.8646, -11.21572, -0.00689, -0.99996,  0.00606,  0.84106,  0.7852,  0.84106,  0.7852
919, 12190, -15.09989,  6.2111, -11.81571, -0.00689, -0.99996,  0.00606,  0.7985,  0.74276,  0.7985,  0.74276
920, 12191, -14.11763,  5.84005, -11.68198, -0.00689, -0.99996,  0.00606,  0.73826,  0.74266,  0.73826,  0.74266
921, 12191, -14.11763,  5.84005, -11.68198, -0.00689, -0.99996,  0.00606,  0.73826,  0.74266,  0.73826,  0.74266
922, 12192, -13.51763,  6.2111, -10.89285, -0.00689, -0.99996,  0.00606,  0.69568,  0.78524,  0.69568,  0.78524
923, 12189, -15.88901,  5.8646, -11.21572, -0.00689, -0.99996,  0.00606,  0.84106,  0.7852,  0.84106,  0.7852
924, 12192, -13.51763,  6.2111, -10.89285, -0.00689, -0.99996,  0.00606,  0.69568,  0.78524,  0.69568,  0.78524
925, 12193, -16.02275,  6.2111, -10.23346, -0.00689, -0.99996,  0.00606,  0.84106,  0.8454,  0.84106,  0.8454
926, 12189, -15.88901,  5.8646, -11.21572, -0.00689, -0.99996,  0.00606,  0.84106,  0.7852,  0.84106,  0.7852
927, 12192, -13.51763,  6.2111, -10.89285, -0.00689, -0.99996,  0.00606,  0.69568,  0.78524,  0.69568,  0.78524
928, 12194, -13.65137,  5.84961, -9.9106, -0.00689, -0.99996,  0.00606,  0.69565,  0.84528,  0.69565,  0.84528
929, 12193, -16.02275,  6.2111, -10.23346, -0.00689, -0.99996,  0.00606,  0.84106,  0.8454,  0.84106,  0.8454
930, 12194, -13.65137,  5.84961, -9.9106, -0.00689, -0.99996,  0.00606,  0.69565,  0.84528,  0.69565,  0.84528
931, 12195, -15.42275,  5.88515, -9.44434, -0.00689, -0.99996,  0.00606,  0.79845,  0.88782,  0.79845,  0.88782
932, 12193, -16.02275,  6.2111, -10.23346, -0.00689, -0.99996,  0.00606,  0.84106,  0.8454,  0.84106,  0.8454
