VTX, IDX, POSITION.x, POSITION.y, POSITION.z, TEXCOORD0.x, TEXCOORD0.y
9982, 1939, -0.17375,  0.19986, -0.06754,  0.05358,  0.23226
9983, 1937, -0.17252,  0.19613, -0.06966,  0.05568,  0.2322
9984, 1939, -0.17375,  0.19986, -0.06754,  0.05358,  0.23226
9985, 1994, -0.15366,  0.20536, -0.06785,  0.05487,  0.21982
9986, 130, -0.1541,  0.20939, -0.06402,  0.05043,  0.21895
9987, 1994, -0.15366,  0.20536, -0.06785,  0.05487,  0.21982
9988, 151, -0.13447,  0.2147, -0.06732,  0.05255,  0.20706
9989, 130, -0.1541,  0.20939, -0.06402,  0.05043,  0.21895
9990, 1994, -0.15366,  0.20536, -0.06785,  0.05487,  0.21982
9991, 1993, -0.13453,  0.21055, -0.07071,  0.05636,  0.20829
9992, 151, -0.13447,  0.2147, -0.06732,  0.05255,  0.20706
9993, 1993, -0.13453,  0.21055, -0.07071,  0.05636,  0.20829
9994, 86, -0.11748,  0.2168, -0.07365,  0.05624,  0.19639
9995, 151, -0.13447,  0.2147, -0.06732,  0.05255,  0.20706
9996, 1993, -0.13453,  0.21055, -0.07071,  0.05636,  0.20829
9997, 1992, -0.11756,  0.21308, -0.07536,  0.05931,  0.19824
9998, 86, -0.11748,  0.2168, -0.07365,  0.05624,  0.19639
9999, 1992, -0.11756,  0.21308, -0.07536,  0.05931,  0.19824
10000, 87, -0.10438,  0.2131, -0.0835,  0.06169,  0.18704
10001, 86, -0.11748,  0.2168, -0.07365,  0.05624,  0.19639
10002, 1992, -0.11756,  0.21308, -0.07536,  0.05931,  0.19824
10003, 1984, -0.10622,  0.20994, -0.08399,  0.06443,  0.19011
10004, 87, -0.10438,  0.2131, -0.0835,  0.06169,  0.18704
10005, 1984, -0.10622,  0.20994, -0.08399,  0.06443,  0.19011
10006, 88, -0.09617,  0.20203, -0.09643,  0.06957,  0.18127
10007, 87, -0.10438,  0.2131, -0.0835,  0.06169,  0.18704
10008, 1984, -0.10622,  0.20994, -0.08399,  0.06443,  0.19011
10009, 1982, -0.09969,  0.19945, -0.09578,  0.0718,  0.18513
10010, 88, -0.09617,  0.20203, -0.09643,  0.06957,  0.18127
10011, 1982, -0.09969,  0.19945, -0.09578,  0.0718,  0.18513
10012, 90, -0.09183,  0.18879, -0.11168,  0.07864,  0.17773
10013, 88, -0.09617,  0.20203, -0.09643,  0.06957,  0.18127
10014, 1982, -0.09969,  0.19945, -0.09578,  0.0718,  0.18513
10015, 1975, -0.09659,  0.18701, -0.10991,  0.07976,  0.18164
10016, 90, -0.09183,  0.18879, -0.11168,  0.07864,  0.17773
10017, 1975, -0.09659,  0.18701, -0.10991,  0.07976,  0.18164
10018, 92, -0.08945,  0.17421, -0.12777,  0.08869,  0.17479
10019, 90, -0.09183,  0.18879, -0.11168,  0.07864,  0.17773
10020, 1975, -0.09659,  0.18701, -0.10991,  0.07976,  0.18164
10021, 1974, -0.0949,  0.17364, -0.12518,  0.08866,  0.17889
10022, 92, -0.08945,  0.17421, -0.12777,  0.08869,  0.17479
10023, 1974, -0.0949,  0.17364, -0.12518,  0.08866,  0.17889
10024, 95, -0.09124,  0.15824, -0.14511,  0.10077,  0.17557
10025, 92, -0.08945,  0.17421, -0.12777,  0.08869,  0.17479
10026, 1974, -0.0949,  0.17364, -0.12518,  0.08866,  0.17889
10027, 1973, -0.09697,  0.1588, -0.14216,  0.09941,  0.17992
10028, 95, -0.09124,  0.15824, -0.14511,  0.10077,  0.17557
10029, 1973, -0.09697,  0.1588, -0.14216,  0.09941,  0.17992
10030, 97, -0.09872,  0.14141, -0.16182,  0.11171,  0.1814
10031, 95, -0.09124,  0.15824, -0.14511,  0.10077,  0.17557
10032, 1973, -0.09697,  0.1588, -0.14216,  0.09941,  0.17992
10033, 1972, -0.10441,  0.14298, -0.15821,  0.10911,  0.18516
10034, 97, -0.09872,  0.14141, -0.16182,  0.11171,  0.1814
10035, 1972, -0.10441,  0.14298, -0.15821,  0.10911,  0.18516
10036, 99, -0.11354,  0.12486, -0.1751,  0.11929,  0.19245
10037, 97, -0.09872,  0.14141, -0.16182,  0.11171,  0.1814
10038, 1972, -0.10441,  0.14298, -0.15821,  0.10911,  0.18516
10039, 1962, -0.11881,  0.12729, -0.17054,  0.11525,  0.19586
10040, 99, -0.11354,  0.12486, -0.1751,  0.11929,  0.19245
10041, 1962, -0.11881,  0.12729, -0.17054,  0.11525,  0.19586
10042, 101, -0.13492,  0.11107, -0.1828,  0.12311,  0.20768
10043, 99, -0.11354,  0.12486, -0.1751,  0.11929,  0.19245
10044, 1962, -0.11881,  0.12729, -0.17054,  0.11525,  0.19586
10045, 1960, -0.13891,  0.11401, -0.17804,  0.11888,  0.21038
10046, 101, -0.13492,  0.11107, -0.1828,  0.12311,  0.20768
10047, 1960, -0.13891,  0.11401, -0.17804,  0.11888,  0.21038
10048, 103, -0.15923,  0.10078, -0.18425,  0.12409,  0.22406
10049, 101, -0.13492,  0.11107, -0.1828,  0.12311,  0.20768
10050, 1960, -0.13891,  0.11401, -0.17804,  0.11888,  0.21038
10051, 1959, -0.16195,  0.10392, -0.17969,  0.12019,  0.2258
10052, 103, -0.15923,  0.10078, -0.18425,  0.12409,  0.22406
10053, 1959, -0.16195,  0.10392, -0.17969,  0.12019,  0.2258
10054, 105, -0.18316,  0.0934, -0.18033,  0.12342,  0.23961
10055, 103, -0.15923,  0.10078, -0.18425,  0.12409,  0.22406
10056, 1959, -0.16195,  0.10392, -0.17969,  0.12019,  0.2258
10057, 108, -0.18481,  0.09671, -0.17609,  0.11892,  0.2401
10058, 105, -0.18316,  0.0934, -0.18033,  0.12342,  0.23961
10059, 2039,  0.02715,  0.13005, -0.04771,  0.04308,  0.06916
10060, 2040,  0.01813,  0.14965, -0.05317,  0.04534,  0.08185
10061, 2041,  0.01752,  0.14004, -0.06944,  0.05833,  0.08238
10062, 2039,  0.02715,  0.13005, -0.04771,  0.04308,  0.06916
10063, 2041,  0.01752,  0.14004, -0.06944,  0.05833,  0.08238
10064, 2042,  0.0267,  0.12164, -0.06283,  0.05552,  0.06939
10065, 2042,  0.0267,  0.12164, -0.06283,  0.05552,  0.06939
10066, 2043,  0.0348,  0.10955, -0.0419,  0.04026,  0.05519
10067, 2039,  0.02715,  0.13005, -0.04771,  0.04308,  0.06916
10068, 2042,  0.0267,  0.12164, -0.06283,  0.05552,  0.06939
10069, 2044,  0.03453,  0.10152, -0.05431,  0.05131,  0.05461
10070, 2043,  0.0348,  0.10955, -0.0419,  0.04026,  0.05519
10071, 2044,  0.03453,  0.10152, -0.05431,  0.05131,  0.05461
10072, 2045,  0.0395,  0.0924, -0.03643,  0.03778,  0.04327
10073, 2043,  0.0348,  0.10955, -0.0419,  0.04026,  0.05519
10074, 2044,  0.03453,  0.10152, -0.05431,  0.05131,  0.05461
10075, 2046,  0.03979,  0.0815, -0.04308,  0.04523,  0.0391
10076, 2045,  0.0395,  0.0924, -0.03643,  0.03778,  0.04327
10077, 2046,  0.03979,  0.0815, -0.04308,  0.04523,  0.0391
10078, 2047,  0.04056,  0.08794, -0.02421,  0.02807,  0.03743
10079, 2045,  0.0395,  0.0924, -0.03643,  0.03778,  0.04327
10080, 2047,  0.04056,  0.08794, -0.02421,  0.02807,  0.03743
10081, 2043,  0.0348,  0.10955, -0.0419,  0.04026,  0.05519
10082, 2045,  0.0395,  0.0924, -0.03643,  0.03778,  0.04327
10083, 2046,  0.03979,  0.0815, -0.04308,  0.04523,  0.0391
10084, 2048,  0.0443,  0.06171, -0.02824,  0.03337,  0.02409
10085, 2047,  0.04056,  0.08794, -0.02421,  0.02807,  0.03743
10086, 2047,  0.04056,  0.08794, -0.02421,  0.02807,  0.03743
10087, 2049,  0.0353,  0.11252, -0.02782,  0.02868,  0.0534
10088, 2043,  0.0348,  0.10955, -0.0419,  0.04026,  0.05519
10089, 2049,  0.0353,  0.11252, -0.02782,  0.02868,  0.0534
10090, 2039,  0.02715,  0.13005, -0.04771,  0.04308,  0.06916
10091, 2043,  0.0348,  0.10955, -0.0419,  0.04026,  0.05519
10092, 2049,  0.0353,  0.11252, -0.02782,  0.02868,  0.0534
10093, 2050,  0.02717,  0.13707, -0.0319,  0.03051,  0.06929
10094, 2039,  0.02715,  0.13005, -0.04771,  0.04308,  0.06916
10095, 2050,  0.02717,  0.13707, -0.0319,  0.03051,  0.06929
10096, 2040,  0.01813,  0.14965, -0.05317,  0.04534,  0.08185
10097, 2039,  0.02715,  0.13005, -0.04771,  0.04308,  0.06916
10098, 2050,  0.02717,  0.13707, -0.0319,  0.03051,  0.06929
10099, 2051,  0.01766,  0.15972, -0.0365,  0.03246,  0.0829
10100, 2040,  0.01813,  0.14965, -0.05317,  0.04534,  0.08185
10101, 2047,  0.04056,  0.08794, -0.02421,  0.02807,  0.03743
10102, 2048,  0.0443,  0.06171, -0.02824,  0.03337,  0.02409
10103, 2052,  0.04094,  0.0639, -0.00197,  0.00597,  0.02207
10104, 2052,  0.04094,  0.0639, -0.00197,  0.00597,  0.02207
10105, 2048,  0.0443,  0.06171, -0.02824,  0.03337,  0.02409
10106, 2053,  0.05062,  0.04495, -0.02537,  0.03213,  0.01091
10107, 2052,  0.04094,  0.0639, -0.00197,  0.00597,  0.02207
10108, 2053,  0.05062,  0.04495, -0.02537,  0.03213,  0.01091
10109, 2054,  0.0484,  0.0449, -0.00432,  0.00602,  0.00889
10110, 2047,  0.04056,  0.08794, -0.02421,  0.02807,  0.03743
10111, 2052,  0.04094,  0.0639, -0.00197,  0.00597,  0.02207
10112, 2055,  0.03829,  0.08667, -0.00868,  0.01431,  0.03433
10113, 2049,  0.0353,  0.11252, -0.02782,  0.02868,  0.0534
10114, 2047,  0.04056,  0.08794, -0.02421,  0.02807,  0.03743
10115, 2055,  0.03829,  0.08667, -0.00868,  0.01431,  0.03433
10116, 2049,  0.0353,  0.11252, -0.02782,  0.02868,  0.0534
10117, 2055,  0.03829,  0.08667, -0.00868,  0.01431,  0.03433
10118, 2056,  0.0348,  0.11439, -0.01294,  0.01664,  0.05246
10119, 2050,  0.02717,  0.13707, -0.0319,  0.03051,  0.06929
10120, 2049,  0.0353,  0.11252, -0.02782,  0.02868,  0.0534
10121, 2056,  0.0348,  0.11439, -0.01294,  0.01664,  0.05246
10122, 2050,  0.02717,  0.13707, -0.0319,  0.03051,  0.06929
10123, 2056,  0.0348,  0.11439, -0.01294,  0.01664,  0.05246
10124, 2057,  0.02672,  0.14319, -0.01558,  0.01787,  0.07054
10125, 2057,  0.02672,  0.14319, -0.01558,  0.01787,  0.07054
10126, 2051,  0.01766,  0.15972, -0.0365,  0.03246,  0.0829
10127, 2050,  0.02717,  0.13707, -0.0319,  0.03051,  0.06929
10128, 2057,  0.02672,  0.14319, -0.01558,  0.01787,  0.07054
10129, 2058,  0.01515,  0.17214, -0.01844,  0.0189,  0.08641
10130, 2051,  0.01766,  0.15972, -0.0365,  0.03246,  0.0829
10131, 2059,  0.00689,  0.18823, -0.02881,  0.02518,  0.09522
10132, 2051,  0.01766,  0.15972, -0.0365,  0.03246,  0.0829
10133, 2058,  0.01515,  0.17214, -0.01844,  0.0189,  0.08641
10134, 2059,  0.00689,  0.18823, -0.02881,  0.02518,  0.09522
10135, 2060,  0.0087,  0.17752, -0.04265,  0.03545,  0.09297
10136, 2051,  0.01766,  0.15972, -0.0365,  0.03246,  0.0829
10137, 2051,  0.01766,  0.15972, -0.0365,  0.03246,  0.0829
10138, 2060,  0.0087,  0.17752, -0.04265,  0.03545,  0.09297
10139, 2061,  0.00895,  0.16692, -0.05839,  0.04739,  0.09236
10140, 2061,  0.00895,  0.16692, -0.05839,  0.04739,  0.09236
10141, 2060,  0.0087,  0.17752, -0.04265,  0.03545,  0.09297
10142, 2062, -0.00094,  0.1929, -0.04713,  0.03746,  0.10146
10143, 2062, -0.00094,  0.1929, -0.04713,  0.03746,  0.10146
10144, 2060,  0.0087,  0.17752, -0.04265,  0.03545,  0.09297
10145, 2059,  0.00689,  0.18823, -0.02881,  0.02518,  0.09522
10146, 2061,  0.00895,  0.16692, -0.05839,  0.04739,  0.09236
10147, 2062, -0.00094,  0.1929, -0.04713,  0.03746,  0.10146
10148, 2063, -0.00052,  0.1826, -0.06251,  0.04896,  0.10141
10149, 2061,  0.00895,  0.16692, -0.05839,  0.04739,  0.09236
10150, 2063, -0.00052,  0.1826, -0.06251,  0.04896,  0.10141
10151, 2064, -0.00124,  0.17406, -0.07819,  0.06068,  0.1028
10152, 2064, -0.00124,  0.17406, -0.07819,  0.06068,  0.1028
10153, 2063, -0.00052,  0.1826, -0.06251,  0.04896,  0.10141
10154, 2065, -0.01076,  0.19819, -0.06497,  0.04979,  0.10968
10155, 2064, -0.00124,  0.17406, -0.07819,  0.06068,  0.1028
10156, 2065, -0.01076,  0.19819, -0.06497,  0.04979,  0.10968
10157, 2066, -0.01109,  0.18941, -0.07988,  0.06043,  0.11066
10158, 2066, -0.01109,  0.18941, -0.07988,  0.06043,  0.11066
10159, 2067, -0.00437,  0.16712, -0.0937,  0.07219,  0.10634
10160, 2064, -0.00124,  0.17406, -0.07819,  0.06068,  0.1028
10161, 2067, -0.00437,  0.16712, -0.0937,  0.07219,  0.10634
10162, 2068,  0.00812,  0.15735, -0.07491,  0.0601,  0.09345
10163, 2064, -0.00124,  0.17406, -0.07819,  0.06068,  0.1028
10164, 2061,  0.00895,  0.16692, -0.05839,  0.04739,  0.09236
10165, 2064, -0.00124,  0.17406, -0.07819,  0.06068,  0.1028
10166, 2068,  0.00812,  0.15735, -0.07491,  0.0601,  0.09345
10167, 2067, -0.00437,  0.16712, -0.0937,  0.07219,  0.10634
10168, 2069,  0.00538,  0.14903, -0.09252,  0.07333,  0.09698
10169, 2068,  0.00812,  0.15735, -0.07491,  0.0601,  0.09345
10170, 2068,  0.00812,  0.15735, -0.07491,  0.0601,  0.09345
10171, 2069,  0.00538,  0.14903, -0.09252,  0.07333,  0.09698
10172, 264,  0.01605,  0.131, -0.08624,  0.07145,  0.08472
10173, 264,  0.01605,  0.131, -0.08624,  0.07145,  0.08472
10174, 2069,  0.00538,  0.14903, -0.09252,  0.07333,  0.09698
10175, 241, -0.00123,  0.14025, -0.1131,  0.08828,  0.10436
10176, 241, -0.00123,  0.14025, -0.1131,  0.08828,  0.10436
10177, 2069,  0.00538,  0.14903, -0.09252,  0.07333,  0.09698
10178, 2067, -0.00437,  0.16712, -0.0937,  0.07219,  0.10634
10179, 264,  0.01605,  0.131, -0.08624,  0.07145,  0.08472
10180, 241, -0.00123,  0.14025, -0.1131,  0.08828,  0.10436
10181, 253,  0.01362,  0.12141, -0.10319,  0.08447,  0.08825
10182, 2068,  0.00812,  0.15735, -0.07491,  0.0601,  0.09345
10183, 264,  0.01605,  0.131, -0.08624,  0.07145,  0.08472
10184, 2041,  0.01752,  0.14004, -0.06944,  0.05833,  0.08238
10185, 241, -0.00123,  0.14025, -0.1131,  0.08828,  0.10436
10186, 2067, -0.00437,  0.16712, -0.0937,  0.07219,  0.10634
10187, 240, -0.01094,  0.16259, -0.10856,  0.08324,  0.11287
10188, 2070, -0.01831,  0.17841, -0.10464,  0.07871,  0.11813
10189, 240, -0.01094,  0.16259, -0.10856,  0.08324,  0.11287
10190, 2067, -0.00437,  0.16712, -0.0937,  0.07219,  0.10634
10191, 2070, -0.01831,  0.17841, -0.10464,  0.07871,  0.11813
10192, 2067, -0.00437,  0.16712, -0.0937,  0.07219,  0.10634
10193, 2071, -0.01343,  0.18246, -0.09338,  0.07028,  0.11324
10194, 2066, -0.01109,  0.18941, -0.07988,  0.06043,  0.11066
10195, 2071, -0.01343,  0.18246, -0.09338,  0.07028,  0.11324
10196, 2067, -0.00437,  0.16712, -0.0937,  0.07219,  0.10634
10197, 2068,  0.00812,  0.15735, -0.07491,  0.0601,  0.09345
10198, 2041,  0.01752,  0.14004, -0.06944,  0.05833,  0.08238
10199, 2040,  0.01813,  0.14965, -0.05317,  0.04534,  0.08185
10200, 2068,  0.00812,  0.15735, -0.07491,  0.0601,  0.09345
10201, 2040,  0.01813,  0.14965, -0.05317,  0.04534,  0.08185
10202, 2061,  0.00895,  0.16692, -0.05839,  0.04739,  0.09236
10203, 2072, -0.01157,  0.20792, -0.05011,  0.03877,  0.10957
10204, 2065, -0.01076,  0.19819, -0.06497,  0.04979,  0.10968
10205, 2063, -0.00052,  0.1826, -0.06251,  0.04896,  0.10141
10206, 2072, -0.01157,  0.20792, -0.05011,  0.03877,  0.10957
10207, 2063, -0.00052,  0.1826, -0.06251,  0.04896,  0.10141
10208, 2062, -0.00094,  0.1929, -0.04713,  0.03746,  0.10146
10209, 2051,  0.01766,  0.15972, -0.0365,  0.03246,  0.0829
10210, 2061,  0.00895,  0.16692, -0.05839,  0.04739,  0.09236
10211, 2040,  0.01813,  0.14965, -0.05317,  0.04534,  0.08185
10212, 2062, -0.00094,  0.1929, -0.04713,  0.03746,  0.10146
10213, 2073, -0.01187,  0.21567, -0.03676,  0.02841,  0.1104
10214, 2072, -0.01157,  0.20792, -0.05011,  0.03877,  0.10957
10215, 2062, -0.00094,  0.1929, -0.04713,  0.03746,  0.10146
10216, 2074, -0.00211,  0.20276, -0.03334,  0.02743,  0.10283
10217, 2073, -0.01187,  0.21567, -0.03676,  0.02841,  0.1104
10218, 2062, -0.00094,  0.1929, -0.04713,  0.03746,  0.10146
10219, 2059,  0.00689,  0.18823, -0.02881,  0.02518,  0.09522
10220, 2074, -0.00211,  0.20276, -0.03334,  0.02743,  0.10283
10221, 2074, -0.00211,  0.20276, -0.03334,  0.02743,  0.10283
10222, 2059,  0.00689,  0.18823, -0.02881,  0.02518,  0.09522
10223, 2075,  0.00307,  0.19838, -0.02121,  0.01956,  0.09905
10224, 2058,  0.01515,  0.17214, -0.01844,  0.0189,  0.08641
10225, 2075,  0.00307,  0.19838, -0.02121,  0.01956,  0.09905
10226, 2059,  0.00689,  0.18823, -0.02881,  0.02518,  0.09522
10227, 2058,  0.01515,  0.17214, -0.01844,  0.0189,  0.08641
10228, 2076,  0.0059,  0.19526, -0.01259,  0.01395,  0.09692
10229, 2075,  0.00307,  0.19838, -0.02121,  0.01956,  0.09905
10230, 2074, -0.00211,  0.20276, -0.03334,  0.02743,  0.10283
10231, 2075,  0.00307,  0.19838, -0.02121,  0.01956,  0.09905
10232, 2077, -0.00351,  0.21087, -0.02224,  0.01967,  0.10505
10233, 2077, -0.00351,  0.21087, -0.02224,  0.01967,  0.10505
10234, 2075,  0.00307,  0.19838, -0.02121,  0.01956,  0.09905
10235, 2076,  0.0059,  0.19526, -0.01259,  0.01395,  0.09692
10236, 2074, -0.00211,  0.20276, -0.03334,  0.02743,  0.10283
10237, 2077, -0.00351,  0.21087, -0.02224,  0.01967,  0.10505
10238, 2078, -0.01242,  0.22214, -0.02418,  0.01986,  0.11222
10239, 2074, -0.00211,  0.20276, -0.03334,  0.02743,  0.10283
10240, 2078, -0.01242,  0.22214, -0.02418,  0.01986,  0.11222
10241, 2073, -0.01187,  0.21567, -0.03676,  0.02841,  0.1104
10242, 2079, -0.01266,  0.22548, -0.01191,  0.01245,  0.11353
10243, 2078, -0.01242,  0.22214, -0.02418,  0.01986,  0.11222
10244, 2077, -0.00351,  0.21087, -0.02224,  0.01967,  0.10505
10245, 2079, -0.01266,  0.22548, -0.01191,  0.01245,  0.11353
10246, 2077, -0.00351,  0.21087, -0.02224,  0.01967,  0.10505
10247, 2080, -0.00348,  0.21266, -0.01142,  0.01274,  0.10541
10248, 2077, -0.00351,  0.21087, -0.02224,  0.01967,  0.10505
10249, 2076,  0.0059,  0.19526, -0.01259,  0.01395,  0.09692
10250, 2080, -0.00348,  0.21266, -0.01142,  0.01274,  0.10541
10251, 2081,  0.00675,  0.19491,  0.0002,  0.00546,  0.09666
10252, 2076,  0.0059,  0.19526, -0.01259,  0.01395,  0.09692
10253, 2058,  0.01515,  0.17214, -0.01844,  0.0189,  0.08641
10254, 2081,  0.00675,  0.19491,  0.0002,  0.00546,  0.09666
10255, 2058,  0.01515,  0.17214, -0.01844,  0.0189,  0.08641
10256, 2082,  0.0165,  0.17204,  0.0002,  0.00556,  0.08562
10257, 2083, -0.0034,  0.21317,  0.0002,  0.00543,  0.1058
10258, 2080, -0.00348,  0.21266, -0.01142,  0.01274,  0.10541
10259, 2076,  0.0059,  0.19526, -0.01259,  0.01395,  0.09692
10260, 2083, -0.0034,  0.21317,  0.0002,  0.00543,  0.1058
10261, 2076,  0.0059,  0.19526, -0.01259,  0.01395,  0.09692
10262, 2081,  0.00675,  0.19491,  0.0002,  0.00546,  0.09666
10263, 2079, -0.01266,  0.22548, -0.01191,  0.01245,  0.11353
10264, 2080, -0.00348,  0.21266, -0.01142,  0.01274,  0.10541
10265, 2083, -0.0034,  0.21317,  0.0002,  0.00543,  0.1058
10266, 2079, -0.01266,  0.22548, -0.01191,  0.01245,  0.11353
10267, 2083, -0.0034,  0.21317,  0.0002,  0.00543,  0.1058
10268, 2084, -0.01282,  0.22658,  0.00011,  0.00541,  0.11429
10269, 2085,  0.02691,  0.14507,  0.0002,  0.00583,  0.07088
10270, 2082,  0.0165,  0.17204,  0.0002,  0.00556,  0.08562
10271, 2058,  0.01515,  0.17214, -0.01844,  0.0189,  0.08641
10272, 2085,  0.02691,  0.14507,  0.0002,  0.00583,  0.07088
10273, 2058,  0.01515,  0.17214, -0.01844,  0.0189,  0.08641
10274, 2057,  0.02672,  0.14319, -0.01558,  0.01787,  0.07054
10275, 2086,  0.03495,  0.11547,  0.0002,  0.00586,  0.05247
10276, 2085,  0.02691,  0.14507,  0.0002,  0.00583,  0.07088
10277, 2057,  0.02672,  0.14319, -0.01558,  0.01787,  0.07054
10278, 2086,  0.03495,  0.11547,  0.0002,  0.00586,  0.05247
10279, 2057,  0.02672,  0.14319, -0.01558,  0.01787,  0.07054
10280, 2056,  0.0348,  0.11439, -0.01294,  0.01664,  0.05246
10281, 2087,  0.03713,  0.09475,  0.0002,  0.00589,  0.04032
10282, 2086,  0.03495,  0.11547,  0.0002,  0.00586,  0.05247
10283, 2056,  0.0348,  0.11439, -0.01294,  0.01664,  0.05246
10284, 2087,  0.03713,  0.09475,  0.0002,  0.00589,  0.04032
10285, 2056,  0.0348,  0.11439, -0.01294,  0.01664,  0.05246
10286, 2055,  0.03829,  0.08667, -0.00868,  0.01431,  0.03433
10287, 2055,  0.03829,  0.08667, -0.00868,  0.01431,  0.03433
10288, 2052,  0.04094,  0.0639, -0.00197,  0.00597,  0.02207
10289, 2087,  0.03713,  0.09475,  0.0002,  0.00589,  0.04032
10290, 2088, -0.0701,  0.26913, -0.00971,  0.01114,  0.15251
10291, 2089, -0.06873,  0.26873,  0.00011,  0.00519,  0.14948
10292, 2090, -0.07624,  0.26963,  0.00017,  0.00515,  0.15578
10293, 2088, -0.0701,  0.26913, -0.00971,  0.01114,  0.15251
10294, 2090, -0.07624,  0.26963,  0.00017,  0.00515,  0.15578
10295, 2091, -0.07911,  0.27142, -0.00751,  0.00986,  0.15837
10296, 77, -0.08193,  0.26939, -0.01573,  0.01502,  0.16037
10297, 2088, -0.0701,  0.26913, -0.00971,  0.01114,  0.15251
10298, 2091, -0.07911,  0.27142, -0.00751,  0.00986,  0.15837
10299, 77, -0.08193,  0.26939, -0.01573,  0.01502,  0.16037
10300, 76, -0.07314,  0.2675, -0.01997,  0.01735,  0.1543
10301, 2088, -0.0701,  0.26913, -0.00971,  0.01114,  0.15251
10302, 77, -0.08193,  0.26939, -0.01573,  0.01502,  0.16037
10303, 2091, -0.07911,  0.27142, -0.00751,  0.00986,  0.15837
10304, 66, -0.08054,  0.27157, -0.00716,  0.00992,  0.15895
10305, 77, -0.08193,  0.26939, -0.01573,  0.01502,  0.16037
10306, 66, -0.08054,  0.27157, -0.00716,  0.00992,  0.15895
10307, 65, -0.08367,  0.26964, -0.01479,  0.01503,  0.1611
10308, 68, -0.08605,  0.2653, -0.02534,  0.02086,  0.16373
10309, 77, -0.08193,  0.26939, -0.01573,  0.01502,  0.16037
10310, 65, -0.08367,  0.26964, -0.01479,  0.01503,  0.1611
10311, 2091, -0.07911,  0.27142, -0.00751,  0.00986,  0.15837
10312, 2090, -0.07624,  0.26963,  0.00017,  0.00515,  0.15578
10313, 67, -0.07909,  0.27219,  0.00017,  0.00514,  0.15807
10314, 2091, -0.07911,  0.27142, -0.00751,  0.00986,  0.15837
10315, 67, -0.07909,  0.27219,  0.00017,  0.00514,  0.15807
10316, 66, -0.08054,  0.27157, -0.00716,  0.00992,  0.15895
10317, 157, -0.18892,  0.21018, -0.01291,  0.0129,  0.23841
10318, 156, -0.18664,  0.21146,  0.00019,  0.00516,  0.23347
10319, 172, -0.20025,  0.20591,  0.0002,  0.00515,  0.24333
10320, 1939, -0.17375,  0.19986, -0.06754,  0.05358,  0.23226
10321, 130, -0.1541,  0.20939, -0.06402,  0.05043,  0.21895
10322, 129, -0.17499,  0.20297, -0.06352,  0.04915,  0.23214
10323, 1940, -0.19372,  0.19235, -0.07041,  0.05372,  0.24498
10324, 1939, -0.17375,  0.19986, -0.06754,  0.05358,  0.23226
10325, 129, -0.17499,  0.20297, -0.06352,  0.04915,  0.23214
10326, 1940, -0.19372,  0.19235, -0.07041,  0.05372,  0.24498
10327, 129, -0.17499,  0.20297, -0.06352,  0.04915,  0.23214
10328, 127, -0.19617,  0.19443, -0.06669,  0.04988,  0.24625
10329, 1941, -0.21128,  0.18112, -0.07647,  0.05624,  0.25735
10330, 1940, -0.19372,  0.19235, -0.07041,  0.05372,  0.24498
10331, 127, -0.19617,  0.19443, -0.06669,  0.04988,  0.24625
10332, 1941, -0.21128,  0.18112, -0.07647,  0.05624,  0.25735
10333, 127, -0.19617,  0.19443, -0.06669,  0.04988,  0.24625
10334, 125, -0.21506,  0.18254, -0.07344,  0.05299,  0.25955
10335, 1942, -0.2252,  0.16805, -0.08584,  0.0607,  0.26829
10336, 1941, -0.21128,  0.18112, -0.07647,  0.05624,  0.25735
10337, 125, -0.21506,  0.18254, -0.07344,  0.05299,  0.25955
10338, 1942, -0.2252,  0.16805, -0.08584,  0.0607,  0.26829
10339, 125, -0.21506,  0.18254, -0.07344,  0.05299,  0.25955
10340, 123, -0.22949,  0.16864, -0.08326,  0.05796,  0.27059
10341, 1943, -0.23532,  0.15263, -0.09818,  0.0682,  0.27817
10342, 1942, -0.2252,  0.16805, -0.08584,  0.0607,  0.26829
10343, 123, -0.22949,  0.16864, -0.08326,  0.05796,  0.27059
10344, 1943, -0.23532,  0.15263, -0.09818,  0.0682,  0.27817
10345, 123, -0.22949,  0.16864, -0.08326,  0.05796,  0.27059
10346, 121, -0.23968,  0.15232, -0.09626,  0.06631,  0.28054
